Title,Price,Bedrooms,Bathrooms,Square_feet,Dog,Cat,Parking,Smoking,Time_posted,Longitude,Latitude,Area
$1960 / 2br - 710ft2 - 2 bedroom 1 bath apartment (concord / pleasant hill / martinez) ,1960.0,2.0,1.0,710.0,No,No,,no smoking,2020-02-28 17:24:00,-122.045877,37.951846,eby
$2200 / 2br - 2Bedroom 2bath house for rent in Oakland near MacArthur Bart station (Oakland) ,2200.0,2.0,2.0,,No,No,,smoking ok,2020-02-26 17:52:00,-122.2804,37.8365,eby
$1625 / 1br - 627ft2 - Upgraded apartment homes (dublin / pleasanton / livermore) ,1625.0,1.0,1.0,627.0,Yes,Yes,,no smoking,2020-03-02 12:49:00,-121.4345,37.7383,eby
$1950 / 2br - 750ft2 - 2 bedroom & 1 bath apartment for rent (concord / pleasant hill / martinez) ,1950.0,2.0,1.0,750.0,No,No,street parking,no smoking,2020-02-28 17:41:00,-122.002652,37.967049,eby
$3574 / 2br - 1198ft2 - UNWRAP SAVINGS🎁 || 2 Bed 2 Bath || Top Floor CORNER Location! (sunnyvale) ,3574.0,2.0,2.0,1198.0,Yes,Yes,,no smoking,2020-03-02 12:49:00,-122.002006,37.366541,sby
"$2495 / 1br - 520ft2 - Fitness Center, Barbecue, Fireplaces (mountain view) ",2495.0,1.0,1.0,520.0,No,No,,smoking ok,2020-02-22 09:26:00,-122.072179,37.39143,sby
$2488 / 2br - 876ft2 - Wow! 2x1 For $2488 Ready NOW! $59* Deposit OAC* (dublin / pleasanton / livermore) ,2488.0,2.0,1.0,876.0,No,No,,smoking ok,2020-03-02 12:48:00,-121.913405,37.721884,eby
$2570 / 405ft2 - Stupendous Studio! New Renovations! (mountain view) ,2570.0,0.0,1.0,405.0,Yes,Yes,,no smoking,2020-03-02 12:48:00,-122.07234,37.400173,pen
"$4200 / 3br - Top Floor 3-2 BR/1BA, City Views, Multiple Laundry Machines (nob hill) ",4200.0,3.0,1.0,,No,No,no parking,smoking ok,2020-03-02 12:43:00,-122.408251,37.790227,sfc
$2005 Apts for rent (santa rosa) ,2005.0,,,,Yes,Yes,street parking,no smoking,2020-03-02 12:48:00,-122.7473,38.4822,nby
"$2230 / 1br - 665ft2 - Crown molding, Therapeutic spa, Air conditioning (san jose west) ",2230.0,1.0,1.0,665.0,No,No,,smoking ok,2020-02-12 10:53:00,-121.977173,37.313825,sby
$2300 / 1br - 500ft2 - Newly Renovated beautiful 1 bedroom (mill valley) ,2300.0,1.0,1.0,500.0,No,No,street parking,no smoking,2020-03-02 12:48:00,-122.542086,37.885626,nby
$3179 / 2br - 1148ft2 - Redefine Luxury Living- Meridian at Midtown (san jose west) ,3179.0,2.0,2.0,1148.0,Yes,Yes,,no smoking,2020-03-02 12:33:00,-121.9153,37.3249,sby
$2469 / 2br - 1000ft2 - A+Remodel With Washer and Dryer! Free Rent Til 3/14 Move TODAY (hayward / castro valley) ,2469.0,2.0,1.0,1000.0,Yes,Yes,street parking,smoking ok,2020-03-02 12:28:00,-122.080265,37.66584,eby
$650 room /bath close to campus. (santa cruz) ,650.0,,,,No,No,,smoking ok,2020-02-05 13:29:00,-121.9881,36.9721,scz
"$1895 REMODELED studio w/ HARDWOOD FLOORS, WALK-IN CLOSET (PHOTOS)!! (oakland lake merritt / grand) ",1895.0,0.0,1.0,,No,No,,no smoking,2020-02-29 08:05:00,-122.263065,37.804665,eby
$1675 / 1br - 693ft2 - Beautiful One Bedroom Available Now!!! Ask About Our Special!!! (dublin / pleasanton / livermore) ,1675.0,1.0,1.0,693.0,No,No,,smoking ok,2020-03-02 12:33:00,-121.451225,37.698709,eby
$3635 / 2br - 964ft2 - The Perfect Apartment In The Perfect Location (willow glen / cambrian) ,3635.0,2.0,2.0,964.0,Yes,Yes,,no smoking,2020-03-02 12:34:00,-121.908566,37.318884,sby
$650 room close to campus / close to bus lines (santa cruz) ,650.0,,,,No,No,,smoking ok,2020-02-05 13:29:00,-121.9881,36.9721,scz
"$1695 / 1br - 600ft2 - Ideal Castro Valley Location, will not last! (hayward / castro valley) ",1695.0,1.0,1.0,600.0,No,No,,no smoking,2020-03-02 12:47:00,-122.080088,37.693455,eby
"$5000 / 3br - 1650ft2 - Sunny, energy efficient Eichler (Mid-Century) Home (twin peaks / diamond hts) ",5000.0,3.0,2.5,1650.0,No,No,,no smoking,2020-03-02 12:47:00,-122.4383,37.745,sfc
$6067 / 3br - 1498ft2 - Walking Distance to Hillsdale Caltrain Station and Near Major Freeway (san mateo) ,6067.0,3.0,2.0,1498.0,Yes,Yes,,no smoking,2020-03-02 12:47:00,-122.2998,37.5395,pen
$2058 / 383ft2 - YOU WILL LOVE LIVING IN THIS AWARD-WINNING COMMUNITY! (sunnyvale) ,2058.0,0.0,1.0,383.0,No,No,,no smoking,2020-03-02 12:47:00,-122.031478,37.358888,sby
$3995 / 1br - 900ft2 - REMODELED and LARGE one bedroom in prime Pacific Heights! (pacific heights) ,3995.0,1.0,1.0,900.0,No,No,,no smoking,2020-02-22 07:43:00,-122.426231,37.795376,sfc
$6495 / 3br - SHOWING: TUE (3/3) 6:45-7:15PM Modern Remodeled 3BR/2BA in the Marina (marina / cow hollow) ,6495.0,3.0,2.0,,Yes,Yes,street parking,smoking ok,2020-03-02 12:46:00,-122.4342,37.7999,sfc
$2850 Remodeled studio w/ Bay View in prime Pacific Heights HARDWOOD FLOORS (pacific heights) ,2850.0,0.0,1.0,,No,No,,no smoking,2020-02-22 07:44:00,-122.426231,37.795376,sfc
$2300 / 2br - 1088ft2 - 2 Bedroom 1 Bath Duplex w/ Family Room in San Leandro (san leandro) ,2300.0,2.0,1.0,1088.0,No,No,street parking,smoking ok,2020-03-02 12:46:00,-122.137506,37.707326,eby
$5997 / 1br - 819ft2 - 1BD/1BA Serene Jordan Park Condo (laurel hts / presidio) ,5997.0,1.0,1.0,819.0,Yes,Yes,,smoking ok,2020-03-02 12:38:00,-122.454729,37.785611,sfc
$2600 / 1br - REMODELED 1 bedroom blocks to Burlingame Avenue QUIET and PRIVATE! (san mateo) ,2600.0,1.0,1.0,,No,No,,no smoking,2020-02-12 11:12:00,-122.339981,37.572135,pen
$5095 / 2br - Eco-Friendly Russian Hill Home - $95 Move-in Special (russian hill) ,5095.0,2.0,1.0,,Yes,Yes,,no smoking,2020-03-02 12:46:00,-122.417849,37.801552,sfc
$2625 / 2br - 1060ft2 - Where Excellence and Convenience Meet. (concord / pleasant hill / martinez) ,2625.0,2.0,1.5,1060.0,Yes,Yes,,no smoking,2020-02-29 11:04:00,-122.030273,37.962422,eby
$3539 / 2br - 1198ft2 - 😴😴🌘Don't Sleep On This Offer! 2 Bed 2 Bath Reduced Deposit (sunnyvale) ,3539.0,2.0,2.0,1198.0,Yes,Yes,,no smoking,2020-03-02 12:45:00,-122.002006,37.366541,sby
$1795 Sunny & Solo + Lobbying Power Work Area Nr BART. $95 Dep IQ. 57 Taylor (downtown / civic / van ness) ,1795.0,0.0,1.0,,Yes,Yes,street parking,no smoking,2020-03-02 12:45:00,-122.4167,37.7813,sfc
"$2600 / 3br - 1600ft2 - Santa Rosa, Rincon Valley/Pool (santa rosa) ",2600.0,3.0,2.0,1600.0,No,No,,smoking ok,2020-02-14 08:21:00,-122.6727,38.4386,nby
$2395 / 3br - 780ft2 - Gorgeous Newly Renovated 3BD in Oakland! 1/2 OFF FIRST MONTHS RENT!!! (oakland east) ,2395.0,3.0,1.0,780.0,No,No,,smoking ok,2020-02-17 18:28:00,-122.2104,37.8011,eby
"$3400 / 2br - 866ft2 - Location, Location, Location - Stunning Waterfront Community! Panomar (oakland lake merritt / grand) ",3400.0,2.0,1.0,866.0,Yes,Yes,,no smoking,2020-03-02 12:45:00,-122.2648,37.7706,eby
$1849 / 1br - 625ft2 - Gorgeous Newly Renovated 1BD/1BA!! 1/2 OFF FIRST MONTHS RENT!!! (oakland east) ,1849.0,1.0,1.0,625.0,No,No,,smoking ok,2020-02-21 10:03:00,-122.217643,37.800375,eby
"$4760 / 2br - 1243ft2 - Pet Friendly, On Site Maintenance, Lease Today (redwood city) ",4760.0,2.0,2.0,1243.0,Yes,Yes,,no smoking,2020-03-02 12:45:00,-122.223275,37.498395,pen
"$3655 / 2br - 1183ft2 - Perfect 2x2Apt with attach garage,top floor newly renovated!!! (santa clara) ",3655.0,2.0,2.0,1183.0,No,No,,no smoking,2020-03-02 12:45:00,-121.9623,37.3924,sby
$3510 / 1br - 930ft2 - Check out Santa Clara Square Today (santa clara) ,3510.0,1.0,1.0,930.0,Yes,Yes,,smoking ok,2020-03-02 12:45:00,-121.973047,37.38116,sby
$14995 / 4br - 4ba Home; 3car gar; private elevator;2 decks; Executive living (pacific heights) ,14995.0,4.0,4.0,,No,No,,smoking ok,2020-03-02 12:45:00,-122.425284,37.796651,sfc
$7495 / 2br - 1530ft2 - Reduced $200: House Size 2 x 2.5. FDR FP $95 Dep IQ 2275 Broadway #104 (pacific heights) ,7495.0,2.0,2.5,1530.0,Yes,Yes,street parking,no smoking,2020-03-02 12:45:00,-122.434516,37.794317,sfc
"$3200 2br 2.5ba cozy end unit townhouse, near downtown & Caltrain San Carlos (san carlos) ",3200.0,,,,No,No,,smoking ok,2020-03-02 12:44:00,-122.2674,37.4969,pen
$1400 / 1br - 240ft2 - LARGE PRIVATE WARM ROOM (IN A 3 BEDROOM 1 BATH) (ingleside / SFSU / CCSF) ,1400.0,1.0,1.0,240.0,No,No,street parking,no smoking,2020-02-27 13:36:00,-122.468951,37.719659,sfc
$1600 / 1br - 592ft2 - Beautiful remodeled apartment homes (dublin / pleasanton / livermore) ,1600.0,1.0,1.0,592.0,Yes,Yes,,no smoking,2020-03-02 12:44:00,-121.4345,37.7383,eby
$1400 / 1br - 240ft2 - 10 MINUTE walk to SFSU Large ROOM (IN A 3 BEDROOM 1 BATH) (ingleside / SFSU / CCSF) ,1400.0,1.0,1.0,240.0,No,No,street parking,no smoking,2020-02-27 13:35:00,-122.468951,37.719659,sfc
"$4500 / 3br - 3050ft2 - Pleasanton 3Br. + Office, 3 Ba., Lower Golden Eagle, Gated Community P (dublin / pleasanton / livermore) ",4500.0,3.0,3.0,3050.0,No,No,,no smoking,2020-02-28 14:57:00,-121.902131,37.646003,eby
"$2885 / 1br - 632ft2 - Beautiful one bedroom, washer/dryer, gated garage, gym, pet friendly (pacifica) ",2885.0,1.0,1.0,632.0,Yes,Yes,,no smoking,2020-02-25 10:01:00,-122.491585,37.655134,pen
$3546 / 1br - 743ft2 - Downtown Redwood City in your backyard! (redwood city) ,3546.0,1.0,1.0,743.0,Yes,Yes,,no smoking,2020-03-02 12:44:00,-122.230883,37.491212,pen
"$3781 / 422ft2 - Leasing Now, Spa with Sundeck, Game Room (SOMA / south beach) ",3781.0,0.0,1.0,422.0,Yes,Yes,,no smoking,2020-03-02 12:43:00,-122.393567,37.788471,sfc
$2432 / 1br - 680ft2 - Berryessa Union School District (san jose north) ,2432.0,1.0,1.0,680.0,Yes,Yes,,no smoking,2020-02-15 09:55:00,-121.881552,37.402886,sby
"$3150 / 2br - 1125ft2 - GORGEOUS 2BED/2BATH,, GREAT SUNNYVALE NEIGHBORHOOD!!!!!! (sunnyvale) ",3150.0,2.0,2.0,1125.0,Yes,Yes,,smoking ok,2020-03-02 12:43:00,-122.004719,37.358543,sby
$2000 / 1br - 680ft2 - Creekside setting (kentfield / ross) ,2000.0,1.0,1.0,680.0,No,Yes,street parking,no smoking,2020-03-02 12:43:00,-122.551106,37.952769,nby
$2500 / 2br - 933ft2 - Security Deposit special with approved credit !!! (walnut creek) ,2500.0,2.0,1.0,933.0,No,No,,smoking ok,2020-02-14 11:09:00,-122.054473,37.926423,eby
"$3890 / 1br - 511ft2 - Incredible Amenities, Pet Friendly, Spa with Sundeck (SOMA / south beach) ",3890.0,1.0,1.0,511.0,Yes,Yes,,no smoking,2020-03-02 12:43:00,-122.393567,37.788471,sfc
$1680 / 675ft2 - Work/Live Lofts for Rent (richmond / point / annex) ,1680.0,0.0,1.0,675.0,No,No,street parking,no smoking,2020-02-26 08:40:00,-122.355165,37.930727,eby
$2338 / 1br - 845ft2 - The True Meaning of Luxury and Convenience (richmond / point / annex) ,2338.0,1.0,1.0,845.0,Yes,Yes,,no smoking,2020-03-02 12:42:00,-122.3369,37.9724,eby
$2750 / 2br - 1000ft2 - House and Studio (west marin) ,2750.0,2.0,1.0,1000.0,No,No,street parking,no smoking,2020-03-02 12:42:00,-122.697996,37.900026,nby
$4700 / 2br - 1400ft2 - ~HRH~Stunning ~City / Bay Views~Large 3 blks from Main Str (tiburon / belvedere) ,4700.0,2.0,2.0,1400.0,No,No,,no smoking,2020-03-02 12:42:00,-122.4637,37.8843,nby
"$4765 / 2br - 809ft2 - Come Look and Lease, Concierge Services, Sky Deck (SOMA / south beach) ",4765.0,2.0,2.0,809.0,Yes,Yes,,no smoking,2020-03-02 12:42:00,-122.393567,37.788471,sfc
$4200 / 1br - Top Floor with Panoramic Views & Fireplace Telegraph Hill /North Beach (north beach / telegraph hill) ,4200.0,1.0,1.0,,No,No,,no smoking,2020-02-24 21:23:00,-122.410994,37.803083,sfc
$2920 / 2br - 1051ft2 - Great Layout and Great Price for this Beautiful Two Bedroom! (dublin / pleasanton / livermore) ,2920.0,2.0,2.0,1051.0,Yes,Yes,,no smoking,2020-03-02 12:42:00,-121.910468,37.709888,eby
$1895 / 1br - 650ft2 - Great Experiences Are Just Around The Corner in San Leandro! (san leandro) ,1895.0,1.0,1.0,650.0,Yes,Yes,,no smoking,2020-02-17 19:24:00,-122.168077,37.721129,eby
$5700 / 3br - 1300ft2 - ~HRH~Sunny full floor flat in the heart of Noe Valley (noe valley) ,5700.0,3.0,1.0,1300.0,No,No,street parking,no smoking,2020-02-24 21:30:00,-122.440374,37.750748,sfc
"$2620 / 2br - 862ft2 - Swimming Pool, Close to Airport, Microwave (fremont / union city / newark) ",2620.0,2.0,1.0,862.0,Yes,Yes,,no smoking,2020-02-04 13:56:00,-122.055255,37.566408,eby
$3150 / 1br - 800ft2 - Sensational 1 Bedroom/ 1 Bath Apartment- F/16 304 (oakland lake merritt / grand) ,3150.0,1.0,1.0,800.0,Yes,Yes,,no smoking,2020-03-02 12:42:00,-122.256733,37.7999,eby
$2495 We Have Designed More Than A Place To Sleep - $95 Move-in Special (pacific heights) ,2495.0,0.0,1.0,,Yes,Yes,,no smoking,2020-03-02 12:42:00,-122.442541,37.789985,sfc
$2395 / 2br - 1000ft2 - LUXURY LIVING!MAGNIFICENT SPACE!GORGEOUS COMMUNITY! (san leandro) ,2395.0,2.0,1.0,1000.0,No,Yes,street parking,no smoking,2020-03-02 12:28:00,-122.139176,37.726129,eby
$3220 / 571ft2 - Modern Studios with gorgeous interiors! Visit Encasa today (sunnyvale) ,3220.0,0.0,1.0,571.0,Yes,Yes,,no smoking,2020-03-02 12:41:00,-122.012776,37.398686,sby
$3720 / 3br - 1305ft2 - Courtyard View # 141 [ Ready|Great Deal New Custom Walkin Closet (san jose north) ,3720.0,3.0,2.0,1305.0,Yes,Yes,,no smoking,2020-03-02 12:41:00,-121.910648,37.365791,sby
$2765 / 2br - 962ft2 - Relaxing garden-style 962 sq ft 2 bed 2 bath - IMT Pleasant Hill (concord / pleasant hill / martinez) ,2765.0,2.0,2.0,962.0,Yes,Yes,,no smoking,2020-03-02 12:41:00,-122.058214,37.933042,eby
"$3245 / 1br - 782ft2 - 1 Bed - 1 Bath, 30 Day Discount ",3245.0,1.0,1.0,782.0,Yes,Yes,,no smoking,2020-03-02 12:41:00,-121.983918,37.229594,sby
$2300 / 2br - 1200ft2 - Luxury Apartment in Rincon Valley- 2B/2B (santa rosa) ,2300.0,2.0,2.0,1200.0,No,No,,no smoking,2020-02-21 15:37:00,-122.638516,38.466202,nby
"$9005 / 3br - 1910ft2 - Visit Your New Home, Waitlist Open City and Bay Views, Hardwood Floors (lower nob hill) ",9005.0,3.0,3.0,1910.0,Yes,Yes,,smoking ok,2020-03-02 12:41:00,-122.421154,37.787424,sfc
$1400 Studio Available NOW for Rent - Please Call Crane Management!! (oakland east) ,1400.0,0.0,1.0,,No,No,,no smoking,2020-02-07 16:01:00,-122.228414,37.784951,eby
$3375 / 1br - 872ft2 - Insane Location! Amazing Walkability! Move In Today with 6WKS FREE! (san jose downtown) ,3375.0,1.0,1.0,872.0,Yes,Yes,,no smoking,2020-03-02 12:41:00,-121.905541,37.331766,sby
$2550 / 2br - Spacious 2bd/1ba Home Now Available in Convenient Hayward Location (hayward / castro valley) ,2550.0,2.0,1.0,,No,No,,no smoking,2020-02-14 15:57:00,-122.113604,37.666725,eby
$3234 / 2br - 1241ft2 - Coming Soon The One and only Bedroom 2 Bath (fremont / union city / newark) ,3234.0,2.0,2.0,1241.0,Yes,Yes,,no smoking,2020-03-02 12:40:00,-121.982071,37.548336,eby
$2100 / 2br - 2 Bedroom/ 1 Bathroom - Contact Crane Management. 1/2 OFF 2ND MONTH! (oakland east) ,2100.0,2.0,1.0,,No,No,,no smoking,2020-02-07 14:31:00,-122.213478,37.788156,eby
2br - Professional couple seeks housing (oakland downtown) ,,2.0,1.0,,No,Yes,,smoking ok,2020-03-02 12:40:00,-122.271566,37.804223,eby
$950 Newly Remodeled Single Room with Kitchenette.  1/2 OFF 2ND MONTH! (oakland west) ,950.0,,,,No,Yes,,no smoking,2020-02-26 13:59:00,-122.258077,37.793247,eby
$1200 / 1br - $1200 / 1br - Newark Bayshore 2 yr new house 1b1b (10mins to Facebook) (fremont / union city / newark) ,1200.0,1.0,1.0,,No,No,,smoking ok,2020-03-02 12:40:00,-122.032,37.5368,eby
"$1650 / 1br - Freshly Painted, Granite Counter tops. Walking distance to (oakland east) ",1650.0,1.0,1.0,,No,No,,no smoking,2020-02-27 10:55:00,-122.252317,37.79907,eby
$6000 / 5br - Brand New Fully Upgraded Home Located In the Stonebrae Community (hayward / castro valley) ,6000.0,5.0,4.5,,No,No,,smoking ok,2020-02-21 10:28:00,-122.0472,37.6586,eby
$1500 / 1br - Newly Renovated 1 Bedroom 1 Bathroom with hardwood laminate (oakland east) ,1500.0,1.0,1.0,,No,No,,no smoking,2020-02-19 11:02:00,-122.195393,37.772331,eby
$2975 / 2br - 1025ft2 - fresh out of the oven !! (santa clara) ,2975.0,2.0,2.0,1025.0,Yes,Yes,,no smoking,2020-03-02 12:40:00,-121.989726,37.337741,sby
$4248 / 2br - 1112ft2 - $1500 Off First Months Rent! Apply Now! Special Ending Soon! (redwood city) ,4248.0,2.0,2.0,1112.0,Yes,Yes,,no smoking,2020-03-02 12:40:00,-122.234119,37.543012,pen
$1600 / 1br - 1 Bedroom AVAILABLE NOW !! CALL CRANE MANAGEMENT NOW!! (hayward / castro valley) ,1600.0,1.0,1.0,,No,No,,smoking ok,2020-02-24 16:17:00,-122.075956,37.659213,eby
$950 / 3br - Room for Rent (Concord) ,950.0,3.0,3.5,,No,No,street parking,smoking ok,2020-03-02 12:37:00,-122.0119,37.9841,eby
"$3770 / 1br - 955ft2 - 1 Month Free! 1BR+ Den! We Love Pets, Granite Countertops (oakland downtown) ",3770.0,1.0,1.5,955.0,Yes,Yes,,smoking ok,2020-03-02 12:40:00,-122.268874,37.792851,eby
$3045 / 468ft2 - BRAND NEW HIGH RISE -UP TO 4 WEEKS FREE-BART to OAK or SFO (oakland piedmont / montclair) ,3045.0,0.0,1.0,468.0,No,No,,smoking ok,2020-03-02 12:39:00,-122.2637,37.8361,eby
"$2295 / 1br - 650ft2 - Abundant storage, NEW appliances, Ideal 1BR apt, Indoor cats welcome (santa clara) ",2295.0,1.0,1.0,650.0,No,Yes,,smoking ok,2020-03-02 12:39:00,-121.978369,37.337841,sby
$2150 / 1br - 710ft2 - TOP FLOOR  Quiet 1 bedroom 2150.00 1 year lease price (campbell) ,2150.0,1.0,1.0,710.0,Yes,Yes,,smoking ok,2020-02-21 12:15:00,-121.932567,37.276743,sby
$3150 / 1br - 800ft2 - Beautiful 1 Bedroom/1 Bath Across Street from Lake Merritt- F/16 304 (oakland lake merritt / grand) ,3150.0,1.0,1.0,800.0,Yes,Yes,,no smoking,2020-03-02 12:39:00,-122.256733,37.7999,eby
"$2195 / 2br - 850ft2 - OPEN MON: ECO: Stainless, Granite, Tall Ceilings, Wood Floors (san rafael) ",2195.0,2.0,1.0,850.0,Yes,Yes,street parking,no smoking,2020-02-21 09:18:00,-122.512665,37.974735,nby
"$2195 / 2br - 850ft2 - OPEN MON: ECO: Stainless, Granite, Wood Floors, Tall Ceilings (san rafael) ",2195.0,2.0,1.0,850.0,Yes,Yes,street parking,no smoking,2020-02-26 10:41:00,-122.512579,37.974769,nby
$2300 / 1br - 710ft2 - Remodeled Ground floor 1 bedroom $2150.00 1 yr lease price (campbell) ,2300.0,1.0,1.0,710.0,Yes,Yes,,smoking ok,2020-02-19 09:15:00,-121.9539,37.2803,sby
$2138 / 1br - 570ft2 - * * Don't Rule This One Out! Take A Tour Today! * * (dublin / pleasanton / livermore) ,2138.0,1.0,1.0,570.0,Yes,Yes,,no smoking,2020-03-02 12:28:00,-121.882553,37.688879,eby
$3295 / 1br - Happiness is Homemade Here in Pac Heights (nob hill) ,3295.0,1.0,1.0,,Yes,Yes,,no smoking,2020-03-02 12:39:00,-122.424538,37.801304,sfc
"$2899 / 2br - 870ft2 - Top Floor 2 BED 1 BATH :: $199 Deposit, 🏡 OPEN HOUSE 3/7!! (santa clara) ",2899.0,2.0,1.0,870.0,Yes,Yes,,no smoking,2020-03-02 12:39:00,-121.99717,37.359141,sby
$2450 / 2br - 900ft2 - LARGE 2 bedroom TOP Floor  $2450.00  with 1 Year Lease (campbell) ,2450.0,2.0,1.0,900.0,Yes,Yes,,smoking ok,2020-02-19 09:14:00,-121.933867,37.274643,sby
$2049 / 2br - 1000ft2 - Come Tour this Beautiful 2x2 Today! (santa rosa) ,2049.0,2.0,2.0,1000.0,Yes,Yes,,no smoking,2020-03-02 12:10:00,-122.6727,38.4386,nby
"$3375 / 2br - 1083ft2 - Lease Today, Zip Cars On Site, Quartz Countertops (san jose north) ",3375.0,2.0,2.0,1083.0,Yes,Yes,,smoking ok,2020-03-02 12:28:00,-121.937991,37.40794,sby
$2450 Great Studio in Russian Hill Near Polk St (nob hill) ,2450.0,0.0,1.0,,Yes,Yes,,no smoking,2020-03-02 12:17:00,-122.419222,37.791704,sfc
$2100 / 1br - 660ft2 - 1 Bedroom NEW CARPET  $2100.00 w/ 1 year lease (san jose west) ,2100.0,1.0,1.0,660.0,Yes,Yes,,smoking ok,2020-02-19 09:14:00,-121.903712,37.238968,sby
"$2600 / 2br - 1000ft2 - Fabulous 2 beds, 1.5 baths Townhouse in the quite area of Milpitas, CA (milpitas) ",2600.0,2.0,1.5,1000.0,Yes,Yes,,smoking ok,2020-03-02 11:53:00,-121.869591,37.41906,sby
"$2365 / 2br - 1210ft2 - Move into This Beautiful 2 Bed, 2 Bath Now and Get $300 Off! (santa rosa) ",2365.0,2.0,2.0,1210.0,Yes,Yes,,no smoking,2020-03-02 11:40:00,-122.710097,38.410612,nby
"$2950 / 1br - 708ft2 - Wood-Style Flooring, Chef-Inspired Kitchens, Private Balconies (larkspur) ",2950.0,1.0,1.0,708.0,Yes,Yes,,no smoking,2020-03-02 12:38:00,-122.5362,37.9367,nby
"$4517 / 2br - 977ft2 - #431~Modern Amenities, Smoke Free, Yoga Studio (foster city) ",4517.0,2.0,2.0,977.0,Yes,Yes,,no smoking,2020-03-02 12:38:00,-122.270141,37.565141,pen
$5385 / 2br - 1020ft2 - 2BD/2BA*Soaring Ceilings*Open Concept*RESORT AMENITIES* (tiburon / belvedere) ,5385.0,2.0,2.0,1020.0,Yes,Yes,,no smoking,2020-03-02 12:37:00,-122.500445,37.896293,nby
$3900 / 4br - 2000ft2 - RareFurnishedDowntownCraftsmanPacificSunPropertyMgmt (santa cruz) ,3900.0,4.0,3.0,2000.0,No,No,street parking,no smoking,2020-03-02 12:37:00,-122.028442,36.976697,scz
$3467 / 1br - 700ft2 - 1bd/1ba *Private Hide Away*End Unit*Resort Amenities* (tiburon / belvedere) ,3467.0,1.0,1.0,700.0,Yes,Yes,,no smoking,2020-03-02 12:37:00,-122.497815,37.89562,nby
$3899 / 3br - 1440ft2 - Lovely 3x2!!!! Desirable Sunnyvale Neighborhood!!! (sunnyvale) ,3899.0,3.0,2.0,1440.0,Yes,Yes,,smoking ok,2020-03-02 12:37:00,-122.004697,37.358509,sby
$2055 / 512ft2 - $500 off move-in costs! Renovated Studio close to BART & groceries! (dublin / pleasanton / livermore) ,2055.0,0.0,1.0,512.0,Yes,Yes,,no smoking,2020-03-02 12:24:00,-121.9226,37.7166,eby
$7250 / 3br - MOVE-IN READY! Newly updated 3/2 in North Beach! (north beach / telegraph hill) ,7250.0,3.0,2.0,,No,No,street parking,no smoking,2020-03-02 12:36:00,-122.409699,37.802989,sfc
$5355 / 2br - 1275ft2 - 2BD/2.5BA *Town Home - End Unit - Water Views - Multiple Decks* (tiburon / belvedere) ,5355.0,2.0,2.5,1275.0,Yes,Yes,,no smoking,2020-03-02 12:36:00,-122.499994,37.897589,nby
"$6326 / 2br - 1442ft2 - Spa Suite, Urban Terrace, Energy Solarium (downtown / civic / van ness) ",6326.0,2.0,2.0,1442.0,No,No,,smoking ok,2020-02-06 13:37:00,-122.417341,37.776414,sfc
$3150 / 1br - 800ft2 - Gorgeous 1 Bedroom/ 1 Bath Steps from Lake Merritt- F/16 304 (oakland lake merritt / grand) ,3150.0,1.0,1.0,800.0,Yes,Yes,,no smoking,2020-03-02 12:36:00,-122.256733,37.7999,eby
$950 / 3br - Room for Rent ,950.0,3.0,3.5,,No,No,,smoking ok,2020-03-02 12:36:00,-122.0119,37.9841,eby
"$3125 / 3br - 1156ft2 - Fully Equipped Fitness Center, Quartz Countertops, High Ceilings (2111 Kawana Springs Road Santa Rosa, CA) ",3125.0,3.0,2.0,1156.0,Yes,Yes,,smoking ok,2020-03-02 12:36:00,-122.7144,38.4405,nby
$4095 / 2br - Get Cultured and Bring Your Pet!- Photos to Come! (nob hill) ,4095.0,2.0,1.0,,Yes,Yes,,no smoking,2020-03-02 12:36:00,-122.424538,37.801304,sfc
"$2323 / 1br - 660ft2 - Wood-style Flooring Throughout, Recycling Program, Se Habla Español (san jose west) ",2323.0,1.0,1.0,660.0,Yes,Yes,,no smoking,2020-03-02 12:31:00,-121.9356,37.3163,sby
$7250 / 3br - MOVE-IN READY! Newly updated 3/2 in North Beach! (north beach / telegraph hill) ,7250.0,3.0,2.0,,No,No,street parking,no smoking,2020-02-27 15:37:00,-122.409699,37.802989,sfc
"$7610 / 3br - 1375ft2 - 3bd/3ba *Vaulted Ceilings*End Unit, Pool View, RESORT AMENITIES* (tiburon / belvedere) ",7610.0,3.0,3.0,1375.0,Yes,Yes,,no smoking,2020-03-02 12:35:00,-122.498845,37.896942,nby
$7000 / 2br - Large Lumina 2 Bedroom + Office Nook ~ J.Wavro (SOMA / south beach) ,7000.0,2.0,2.0,,No,No,,smoking ok,2020-03-02 12:35:00,-122.392723,37.788687,sfc
"$2895 / 2br - 840ft2 - Lovely espresso cabinets! Must see Cupertino 2BR apt, Light + bright (cupertino) ",2895.0,2.0,1.5,840.0,No,Yes,,smoking ok,2020-02-28 14:18:00,-122.033456,37.308206,sby
$7250 / 3br - UPDATED & READY FOR MOVE-IN IN NORTH BEACH!!! (north beach / telegraph hill) ,7250.0,3.0,2.0,,No,No,street parking,no smoking,2020-02-18 11:17:00,-122.409699,37.802989,sfc
$2099 / 1br - 689ft2 - LEASE THIS NEWLY RENOVATED 1X1 WITH WASHER/DRYER TODAY! (walnut creek) ,2099.0,1.0,1.0,689.0,Yes,Yes,,no smoking,2020-03-02 12:34:00,-122.048973,37.915323,eby
